source:Oryza_pangenes/oryzasativa_plus_oryza_nivara_oryza_sativa_algEnsemblCompara_chrpos_WGA75	oryza_sativa	oryza_indica	oryza_nivara	
BGIOSGA037170-PA.faa	0	1	0	
Os12t0224000-01.faa	1	1	1	
Os12t0224400-01.faa	1	1	1	
Os12t0224500-01.faa	1	1	1	
BGIOSGA036437-PA.faa	0	1	0	
Os12t0225100-01.faa	1	1	1	
Os12t0225150-00.faa	1	0	0	
Os12t0225200-01.faa	1	1	1	
Os12t0225300-01.faa	1	1	1	
ONIVA12G05980.2.faa	0	0	1	
BGIOSGA037172-PA.faa	0	1	0	
BGIOSGA037173-PA.faa	0	1	0	
BGIOSGA036434-PA.faa	0	1	0	
Os12t0225700-01.faa	1	0	0	
Os12t0225900-01.faa	1	1	1	
Os12t0226400-00.faa	1	1	2	
ONIVA12G06130.1.faa	0	0	1	
Os12t0226500-00.faa	1	0	0	
Os12t0226700-01.faa	1	1	1	
Os12t0226900-01.faa	1	1	0	
BGIOSGA036433-PA.faa	0	1	0	
BGIOSGA036432-PA.faa	0	1	0	
BGIOSGA037178-PA.faa	0	1	0	
Os12t0227050-00.faa	1	0	0	
Os12t0227400-01.faa	1	1	1	
Os12t0227500-00.faa	1	1	0	
BGIOSGA036431-PA.faa	0	1	0	
BGIOSGA036430-PA.faa	0	1	1	
Os12t0227766-00.faa	1	0	0	
Os12t0228032-00.faa	1	0	0	
Os12t0228300-01.faa	1	0	0	
Os12t0228325-00.faa	1	0	0	
Os12t0228350-00.faa	1	0	1	
ONIVA12G06070.1.faa	0	0	1	
ONIVA12G06080.1.faa	0	0	1	
Os12t0228400-01.faa	1	0	0	
Os12t0228450-00.faa	1	0	0	
Os12t0228650-00.faa	1	0	0	
Os12t0228700-00.faa	1	1	1	
Os12t0228800-01.faa	1	1	1	
Os12t0228900-01.faa	1	1	1	
Os12t0229100-01.faa	1	0	0	
Os12t0229600-00.faa	1	1	1	
Os12t0230100-01.faa	1	1	1	
BGIOSGA036426-PA.faa	0	1	1	
Os12t0230133-01.faa	1	0	1	
ONIVA12G06010.1.faa	0	0	1	
Os12t0230200-02.faa	1	0	1	
BGIOSGA036426-PA.faa	0	1	1	
Os12t0230233-00.faa	1	0	0	
Os12t0230266-00.faa	1	0	0	
Os12t0230600-01.faa	1	1	1	
BGIOSGA036430-PA.faa	0	1	1	
BGIOSGA036425-PA.faa	0	1	0	
Os12t0231000-01.faa	1	1	1	
Os12t0231100-01.faa	1	1	1	
BGIOSGA036423-PA.faa	0	1	1	
BGIOSGA036422-PA.faa	0	1	1	
BGIOSGA037185-PA.faa	0	1	0	
BGIOSGA036421-PA.faa	0	1	0	
BGIOSGA037186-PA.faa	0	1	1	
Os12t0231600-00.faa	1	0	0	
Os12t0231700-00.faa	1	0	0	
Os12t0232300-00.faa	1	1	1	
BGIOSGA037232-PA.faa	0	1	0	
BGIOSGA036380-PA.faa	0	1	0	
BGIOSGA037233-PA.faa	0	1	0	
Os12t0232700-01.faa	1	0	0	
Os12t0233100-01.faa	1	1	1	
Os12t0233200-00.faa	1	1	1	
Os12t0233300-01.faa	1	1	1	
ONIVA12G06440.1.faa	0	0	1	
Os12t0233400-01.faa	1	1	1	
ONIVA12G06460.1.faa	0	0	1	
Os12t0233500-01.faa	1	1	1	
BGIOSGA037191-PA.faa	0	1	1	
BGIOSGA037191-PA.faa	0	1	1	
Os12t0233600-01.faa	1	0	0	
Os12t0233800-02.faa	1	1	1	
BGIOSGA036418-PA.faa	0	1	1	
BGIOSGA036417-PA.faa	0	1	0	
BGIOSGA037193-PA.faa	0	1	0	
BGIOSGA037194-PA.faa	0	1	0	
BGIOSGA036416-PA.faa	0	1	0	
BGIOSGA036415-PA.faa	0	1	0	
Os12t0233900-00.faa	1	1	1	
Os12t0234000-01.faa	1	0	0	
Os12t0234800-00.faa	1	0	0	
Os12t0235200-01.faa	1	0	0	
Os12t0235300-01.faa	1	0	0	
Os12t0235600-01.faa	1	0	0	
Os12t0235650-01.faa	1	0	0	
Os12t0235700-00.faa	1	1	1	
Os12t0235800-01.faa	1	1	1	
Os12t0236100-00.faa	1	1	1	
BGIOSGA036254-PA.faa	0	1	1	
ONIVA12G06740.1.faa	0	0	1	
BGIOSGA036412-PA.faa	0	1	1	
BGIOSGA036413-PA.faa	0	1	0	
BGIOSGA037197-PA.faa	0	1	0	
BGIOSGA036412-PA.faa	0	1	1	
Os12t0236225-00.faa	1	0	0	
Os12t0236400-01.faa	1	1	1	
Os12t0236500-01.faa	1	1	1	
BGIOSGA037199-PA.faa	0	1	0	
BGIOSGA036410-PA.faa	0	1	0	
BGIOSGA037200-PA.faa	0	1	0	
Os12t0236600-01.faa	1	0	1	
ONIVA12G06800.1.faa	0	0	1	
Os12t0236700-01.faa	1	1	1	
Os12t0236800-01.faa	1	0	1	
Os12t0236900-01.faa	1	1	1	
BGIOSGA036409-PA.faa	0	1	1	
ONIVA12G06850.1.faa	0	0	1	
ONIVA12G06860.1.faa	0	0	1	
ONIVA12G06870.1.faa	0	0	1	
BGIOSGA037203-PA.faa	0	1	1	
BGIOSGA036409-PA.faa	0	1	1	
BGIOSGA037203-PA.faa	0	1	1	
Os12t0237000-00.faa	1	0	0	
Os12t0237900-01.faa	1	1	1	
BGIOSGA036408-PA.faa	0	1	1	
BGIOSGA036408-PA.faa	0	1	1	
Os12t0238000-00.faa	1	0	0	
Os12t0238100-01.faa	1	1	1	
ONIVA12G06920.1.faa	0	0	1	
Os12t0238400-00.faa	1	0	0	
Os12t0238550-00.faa	1	1	0	
Os12t0238900-01.faa	1	1	1	
ONIVA12G06940.1.faa	0	0	1	
ONIVA12G06950.1.faa	0	0	1	
Os12t0239000-01.faa	1	1	1	
ONIVA12G06970.1.faa	0	0	1	
BGIOSGA036403-PA.faa	0	1	1	
Os12t0239200-01.faa	1	1	0	
BGIOSGA037207-PA.faa	0	1	0	
BGIOSGA036404-PA.faa	0	1	0	
BGIOSGA036403-PA.faa	0	1	1	
Os12t0239300-02.faa	1	0	0	
Os12t0239900-01.faa	1	0	0	
Os12t0240000-01.faa	1	1	1	
ONIVA12G07010.1.faa	0	0	1	
ONIVA12G07020.1.faa	0	0	1	
ONIVA12G07030.1.faa	0	0	1	
ONIVA12G07040.1.faa	0	0	1	
ONIVA12G07050.1.faa	0	0	1	
ONIVA12G07060.2.faa	0	0	1	
Os12t0240850-00.faa	1	0	0	
Os12t0240875-00.faa	1	0	0	
Os12t0240900-01.faa	1	0	1	
ONIVA12G07100.1.faa	0	0	1	
ONIVA12G07110.1.faa	0	0	1	
Os12t0241100-01.faa	1	1	1	
BGIOSGA036400-PA.faa	0	1	0	
BGIOSGA036399-PA.faa	0	1	0	
Os12t0242100-01.faa	1	1	1	
BGIOSGA037208-PA.faa	0	1	0	
Os12t0242200-00.faa	1	0	1	
Os12t0242500-01.faa	1	1	1	
BGIOSGA036397-PA.faa	0	1	1	
BGIOSGA036397-PA.faa	0	1	1	
Os12t0242700-01.faa	1	1	1	
Os12t0242800-01.faa	1	1	1	
Os12t0242900-01.faa	1	1	1	
ONIVA12G07190.1.faa	0	0	1	
BGIOSGA037213-PA.faa	0	1	1	
BGIOSGA037212-PA.faa	0	1	0	
BGIOSGA037213-PA.faa	0	1	1	
Os12t0243050-01.faa	1	0	0	
Os12t0244000-01.faa	1	0	0	
Os12t0244100-01.faa	1	1	1	
Os12t0244150-00.faa	1	0	0	
Os12t0244200-01.faa	1	1	1	
ONIVA12G07230.1.faa	0	0	1	
Os12t0244400-01.faa	1	1	1	
Os12t0244500-01.faa	1	1	1	
Os12t0244800-01.faa	1	0	0	
Os12t0244901-01.faa	1	0	0	
Os12t0245000-01.faa	1	1	0	
Os12t0245100-01.faa	1	1	0	
Os12t0245700-01.faa	1	1	1	
BGIOSGA036393-PA.faa	0	1	1	
Os12t0245800-01.faa	1	0	0	
Os12t0246700-01.faa	1	1	0	
BGIOSGA036392-PA.faa	0	1	0	
Os12t0247700-01.faa	1	1	0	
BGIOSGA036391-PA.faa	0	1	0	
BGIOSGA037222-PA.faa	0	1	1	
BGIOSGA037223-PA.faa	0	1	0	
Os12t0247900-00.faa	1	0	0	
Os12t0248600-01.faa	1	0	0	
Os12t0249100-00.faa	1	0	1	
ONIVA12G07350.1.faa	0	0	1	
ONIVA12G07360.1.faa	0	0	1	
ONIVA12G07370.1.faa	0	0	1	
ONIVA12G07380.1.faa	0	0	1	
Os12t0249900-01.faa	1	0	1	
ONIVA12G07400.1.faa	0	0	1	
ONIVA12G07410.1.faa	0	0	1	
ONIVA12G07420.1.faa	0	0	1	
ONIVA12G07430.1.faa	0	0	1	
ONIVA12G07440.1.faa	0	0	1	
ONIVA12G07450.1.faa	0	0	1	
ONIVA12G07460.1.faa	0	0	1	
Os12t0250700-01.faa	1	0	0	
Os12t0250900-01.faa	1	0	0	
Os12t0254201-01.faa	1	0	0	
Os12t0254400-01.faa	1	0	0	
Os12t0254601-01.faa	1	0	0	
Os12t0254700-01.faa	1	0	0	
Os12t0254825-00.faa	1	0	0	
Os12t0255000-01.faa	1	0	0	
Os12t0255200-01.faa	1	0	0	
Os12t0255701-00.faa	1	0	0	
Os12t0255850-01.faa	1	0	0	
Os12t0256000-01.faa	1	1	1	
Os12t0256300-01.faa	1	1	1	
BGIOSGA037309-PA.faa	0	1	1	
BGIOSGA037226-PA.faa	0	1	0	
BGIOSGA036390-PA.faa	0	1	0	
Os12t0256400-01.faa	1	0	0	
Os12t0256600-01.faa	1	0	0	
Os12t0256800-00.faa	1	0	0	
Os12t0256900-01.faa	1	0	0	
Os12t0257000-01.faa	1	1	1	
ONIVA12G07480.1.faa	0	0	1	
ONIVA12G07490.1.faa	0	0	1	
ONIVA12G07500.1.faa	0	0	1	
BGIOSGA036388-PA.faa	0	1	0	
BGIOSGA036387-PA.faa	0	1	0	
Os12t0257400-00.faa	1	0	0	
Os12t0257500-01.faa	1	1	1	
Os12t0257600-00.faa	1	1	1	
ONIVA12G07530.1.faa	0	0	1	
BGIOSGA032238-PA.faa	0	1	1	
ONIVA12G07550.1.faa	0	0	1	
ONIVA12G07560.1.faa	0	0	1	
BGIOSGA032603-PA.faa	0	1	1	
ONIVA12G07580.1.faa	0	0	1	
ONIVA12G07590.1.faa	0	0	1	
ONIVA12G07600.1.faa	0	0	1	
Os12t0257900-01.faa	1	1	0	
BGIOSGA036386-PA.faa	0	1	0	
Os12t0258200-01.faa	1	1	1	
ONIVA12G07620.1.faa	0	0	1	
Os12t0258700-01.faa	1	1	1	
ONIVA12G07640.1.faa	0	0	1	
ONIVA12G07650.1.faa	0	0	1	
Os12t0259800-00.faa	1	1	1	
ONIVA12G10460.1.faa	0	0	1	
Os12t0260500-01.faa	1	1	1	
Os12t0261250-01.faa	1	0	0	
Os12t0261300-01.faa	1	1	1	
ONIVA12G10430.1.faa	0	0	1	
Os12t0261575-00.faa	1	0	0	
Os12t0262100-01.faa	1	0	0	
Os12t0262700-01.faa	1	1	1	
BGIOSGA018538-PA.faa	0	1	1	
ONIVA12G10410.1.faa	0	0	1	
Os12t0263000-01.faa	1	1	1	
ONIVA12G10370.1.faa	0	0	1	
Os12t0263050-00.faa	1	0	0	
Os12t0263100-01.faa	1	1	1	
Os12t0263200-01.faa	1	1	1	
Os12t0263600-01.faa	1	1	0	
Os12t0263900-00.faa	1	0	0	
Os12t0263800-02.faa	1	0	0	
Os12t0264500-02.faa	1	1	1	
ONIVA12G10300.1.faa	0	0	1	
BGIOSGA018531-PA.faa	0	1	1	
ONIVA12G10330.1.faa	0	0	1	
Os12t0264650-00.faa	1	0	0	
Os12t0264800-01.faa	1	0	0	
Os12t0265100-01.faa	1	1	1	
Os12t0265201-01.faa	1	0	0	
Os12t0265400-00.faa	1	1	1	
Os12t0265600-01.faa	1	1	0	
Os12t0265701-00.faa	1	1	1	
Os12t0265800-01.faa	1	0	0	
Os12t0266000-01.faa	1	0	0	
Os12t0266200-01.faa	1	0	1	
Os12t0266401-01.faa	1	0	0	
Os12t0267064-01.faa	1	0	0	
Os12t0267100-00.faa	1	0	0	
Os12t0267200-01.faa	1	1	1	
BGIOSGA019409-PA.faa	0	1	1	
Os12t0267400-01.faa	1	0	0	
Os12t0267500-01.faa	1	1	1	
ONIVA12G07690.1.faa	0	0	1	
Os12t0267700-01.faa	1	0	0	
Os12t0267800-01.faa	1	0	0	
Os12t0267900-01.faa	1	1	1	
Os12t0268000-01.faa	1	1	1	
Os12t0268100-01.faa	1	0	0	
Os12t0269100-01.faa	1	0	0	
Os12t0269200-01.faa	1	0	1	
Os12t0269600-00.faa	1	0	0	
Os12t0269700-01.faa	1	0	0	
Os12t0270100-01.faa	1	1	1	
Os12t0270200-01.faa	1	1	1	
Os12t0270300-01.faa	1	1	1	
BGIOSGA018517-PA.faa	0	1	1	
Os12t0270900-02.faa	1	1	1	
BGIOSGA018510-PA.faa	0	1	1	
BGIOSGA010742-PA.faa	0	1	1	
BGIOSGA010741-PA.faa	0	1	1	
BGIOSGA018508-PA.faa	0	1	1	
Os12t0271600-01.faa	1	2	1	
Os12t0271700-02.faa	1	1	1	
Os12t0271751-00.faa	1	0	0	
Os12t0272800-01.faa	1	0	0	
Os12t0273300-01.faa	1	1	0	
Os12t0273700-01.faa	1	1	1	
Os12t0273800-00.faa	1	1	1	
Os12t0273900-00.faa	1	1	1	
Os12t0273980-00.faa	1	0	0	
Os12t0274200-01.faa	1	1	1	
ONIVA12G07890.1.faa	0	0	1	
ONIVA12G07900.1.faa	0	0	1	
Os12t0274450-01.faa	1	0	0	
Os12t0274700-01.faa	1	1	1	
ONIVA12G07920.1.faa	0	0	1	
BGIOSGA018497-PA.faa	0	1	1	
ONIVA12G07940.1.faa	0	0	1	
BGIOSGA018496-PA.faa	0	1	1	
ONIVA12G07960.1.faa	0	0	1	
Os12t0274750-00.faa	1	0	0	
Os12t0275400-01.faa	1	0	0	
Os12t0275500-01.faa	1	1	1	
BGIOSGA018494-PA.faa	0	1	1	
ONIVA12G07990.1.faa	0	0	1	
ONIVA12G08000.1.faa	0	0	1	
ONIVA12G08010.1.faa	0	0	1	
ONIVA12G08020.1.faa	0	0	1	
ONIVA12G08030.1.faa	0	0	1	
BGIOSGA018493-PA.faa	0	1	1	
Os12t0276100-01.faa	1	1	1	
BGIOSGA018491-PA.faa	0	1	1	
BGIOSGA018490-PA.faa	0	1	1	
Os12t0276300-01.faa	1	0	0	
Os12t0276550-00.faa	1	0	0	
Os12t0277000-01.faa	1	1	1	
ONIVA12G08090.1.faa	0	0	1	
Os12t0277200-00.faa	1	0	0	
Os12t0277400-01.faa	1	1	1	
Os12t0277500-01.faa	1	1	1	
BGIOSGA036384-PA.faa	0	1	1	
BGIOSGA037231-PA.faa	0	1	0	
BGIOSGA036384-PA.faa	0	1	1	
Os12t0277650-00.faa	1	0	0	
Os12t0277900-01.faa	1	1	1	
BGIOSGA036382-PA.faa	0	1	1	
Os12t0278101-01.faa	1	0	0	
Os12t0278401-00.faa	1	0	0	
Os12t0278700-01.faa	1	1	1	
Os12t0278800-01.faa	1	1	1	
Os12t0278900-01.faa	1	0	1	
Os12t0279000-01.faa	1	1	1	
BGIOSGA036374-PA.faa	0	1	0	
BGIOSGA036373-PA.faa	0	1	0	
Os12t0279100-01.faa	1	0	1	
ONIVA12G08270.1.faa	0	0	1	
ONIVA12G08280.1.faa	0	0	1	
ONIVA12G08290.1.faa	0	0	1	
Os12t0279600-01.faa	1	1	1	
ONIVA12G08310.1.faa	0	0	1	
BGIOSGA036371-PA.faa	0	1	1	
ONIVA12G08330.1.faa	0	0	1	
ONIVA12G08340.1.faa	0	0	1	
BGIOSGA036371-PA.faa	0	1	1	
BGIOSGA037236-PA.faa	0	1	0	
Os12t0279702-01.faa	1	0	0	
Os12t0280050-00.faa	1	0	0	
Os12t0280801-01.faa	1	0	0	
Os12t0281300-02.faa	1	1	1	
BGIOSGA036369-PA.faa	0	1	0	
Os12t0281450-00.faa	1	0	0	
Os12t0281600-01.faa	1	1	1	
BGIOSGA037238-PA.faa	0	1	1	
BGIOSGA036368-PA.faa	0	2	1	
BGIOSGA036368-PA.faa	0	2	1	
BGIOSGA037238-PA.faa	0	1	1	
BGIOSGA036368-PA.faa	0	2	1	
BGIOSGA036366-PA.faa	0	1	1	
BGIOSGA037239-PA.faa	0	1	1	
Os12t0282000-01.faa	1	0	1	
BGIOSGA036366-PA.faa	0	1	1	
ONIVA12G08410.1.faa	0	0	1	
Os12t0282400-01.faa	1	0	0	
Os12t0282766-00.faa	1	0	0	
Os12t0283100-01.faa	1	1	1	
ONIVA12G08510.1.faa	0	0	1	
BGIOSGA037240-PA.faa	0	1	0	
Os12t0283300-01.faa	1	0	0	
Os12t0283400-01.faa	1	1	1	
BGIOSGA036364-PA.faa	0	1	1	
BGIOSGA037242-PA.faa	0	1	0	
BGIOSGA036364-PA.faa	0	1	1	
Os12t0283800-01.faa	1	1	1	
Os12t0283900-01.faa	1	1	1	
Os12t0284000-01.faa	1	1	1	
ONIVA12G08640.1.faa	0	0	1	
BGIOSGA037245-PA.faa	0	1	0	
Os12t0284250-00.faa	1	0	0	
Os12t0284525-00.faa	1	0	0	
Os12t0284700-00.faa	1	1	1	
ONIVA12G08660.1.faa	0	0	1	
BGIOSGA037247-PA.faa	0	1	0	
Os12t0284800-00.faa	1	0	0	
Os12t0284850-01.faa	1	0	0	
Os12t0285100-03.faa	1	1	1	
ONIVA12G08680.1.faa	0	0	1	
BGIOSGA037248-PA.faa	0	1	0	
BGIOSGA036361-PA.faa	0	1	0	
Os12t0285500-01.faa	1	1	1	
Os12t0285600-01.faa	1	1	1	
ONIVA12G08710.1.faa	0	0	1	
Os12t0285650-00.faa	1	0	0	
Os12t0285700-00.faa	1	0	0	
Os12t0286300-00.faa	1	0	0	
Os12t0286600-01.faa	1	1	0	
BGIOSGA036355-PA.faa	0	1	0	
Os12t0287200-01.faa	1	1	1	
BGIOSGA036354-PA.faa	0	1	0	
Os12t0287300-01.faa	1	1	1	
BGIOSGA036352-PA.faa	0	1	0	
Os12t0287800-01.faa	1	1	0	
Os12t0288000-02.faa	1	1	1	
BGIOSGA036350-PA.faa	0	1	0	
Os12t0288266-01.faa	1	0	0	
Os12t0288400-01.faa	1	1	1	
BGIOSGA036348-PA.faa	0	1	1	
BGIOSGA036348-PA.faa	0	1	1	
Os12t0288600-01.faa	1	0	0	
Os12t0288801-00.faa	1	0	0	
Os12t0288900-00.faa	1	1	1	
ONIVA12G08820.1.faa	0	0	1	
ONIVA12G08830.1.faa	0	0	1	
BGIOSGA037252-PA.faa	0	1	1	
Os12t0289600-01.faa	1	0	0	
Os12t0289800-00.faa	1	0	1	
ONIVA12G08860.1.faa	0	0	1	
Os12t0289833-01.faa	1	0	0	
Os12t0290100-01.faa	1	1	1	
Os12t0290150-00.faa	1	1	1	
BGIOSGA036343-PA.faa	0	1	0	
BGIOSGA037255-PA.faa	0	1	0	
BGIOSGA036342-PA.faa	0	1	0	
Os12t0290200-01.faa	1	0	0	
Os12t0290600-01.faa	1	1	1	
Os12t0291000-00.faa	1	1	1	
Os12t0291033-01.faa	1	0	0	
Os12t0291066-00.faa	1	0	0	
Os12t0291100-01.faa	1	1	1	
BGIOSGA037258-PA.faa	0	1	0	
BGIOSGA037259-PA.faa	0	1	0	
Os12t0291200-00.faa	1	0	0	
Os12t0291301-00.faa	1	0	0	
Os12t0291400-01.faa	1	0	1	
Os12t0291733-00.faa	1	0	0	
Os12t0292200-01.faa	1	0	0	
Os12t0292301-00.faa	1	0	0	
Os12t0292400-01.faa	1	1	1	
ONIVA12G09200.1.faa	0	0	1	
BGIOSGA037261-PA.faa	0	1	0	
BGIOSGA037262-PA.faa	0	1	0	
Os12t0292900-02.faa	1	1	1	
BGIOSGA036340-PA.faa	0	1	0	
Os12t0293000-02.faa	1	0	0	
Os12t0293100-01.faa	1	1	1	
Os12t0294100-01.faa	1	1	1	
BGIOSGA036338-PA.faa	0	1	0	
BGIOSGA037265-PA.faa	0	1	0	
Os12t0295600-00.faa	1	0	1	
ONIVA12G09310.1.faa	0	0	1	
ONIVA12G09330.1.faa	0	0	1	
Os12t0297400-01.faa	1	0	1	
Os12t0297500-01.faa	1	1	1	
BGIOSGA036336-PA.faa	0	1	0	
Os12t0298600-00.faa	1	1	0	
Os12t0298950-00.faa	1	0	0	
Os12t0299150-01.faa	1	0	0	
Os12t0299300-01.faa	1	0	0	
Os12t0299650-00.faa	1	1	0	
Os12t0299600-00.faa	1	0	0	
Os12t0299700-01.faa	1	0	1	
Os12t0403800-02.faa	1	1	1	
ONIVA12G09560.1.faa	0	0	1	
ONIVA12G09570.1.faa	0	0	1	
ONIVA12G09580.1.faa	0	0	1	
ONIVA12G09590.1.faa	0	0	1	
ONIVA12G09600.1.faa	0	0	1	
BGIOSGA037267-PA.faa	0	1	0	
Os12t0405100-01.faa	1	1	1	
Os12t0405200-01.faa	1	1	1	
BGIOSGA036332-PA.faa	0	1	0	
Os12t0405300-01.faa	1	0	0	
Os12t0405400-01.faa	1	0	0	
Os12t0405700-01.faa	1	1	0	
BGIOSGA037271-PA.faa	0	1	1	
Os12t0406000-01.faa	1	0	0	
Os12t0406100-01.faa	1	1	1	
BGIOSGA036324-PA.faa	0	1	1	
Os12t0406200-01.faa	1	0	0	
Os12t0406333-00.faa	1	0	0	
Os12t0406732-00.faa	1	0	0	
Os12t0407000-00.faa	1	1	1	
ONIVA12G01590.1.faa	0	0	1	
ONIVA12G01600.1.faa	0	0	1	
Os12t0407100-01.faa	1	0	0	
Os12t0407200-01.faa	1	0	0	
Os12t0407300-01.faa	1	1	1	
ONIVA12G01620.1.faa	0	0	1	
BGIOSGA036334-PA.faa	0	1	0	
Os12t0407500-01.faa	1	1	1	
ONIVA12G01640.1.faa	0	0	1	
BGIOSGA037268-PA.faa	0	1	0	
Os12t0407750-00.faa	1	0	0	
Os12t0407900-01.faa	1	1	1	
BGIOSGA036328-PA.faa	0	1	1	
ONIVA12G01670.1.faa	0	0	1	
ONIVA12G01680.1.faa	0	0	1	
ONIVA12G01690.1.faa	0	0	1	
ONIVA12G01700.1.faa	0	0	1	
ONIVA12G01720.1.faa	0	0	1	
BGIOSGA036330-PA.faa	0	1	0	
BGIOSGA036329-PA.faa	0	1	0	
BGIOSGA036328-PA.faa	0	1	1	
Os12t0408000-01.faa	1	0	0	
Os12t0408100-01.faa	1	0	0	
Os12t0408800-01.faa	1	0	0	
Os12t0409000-01.faa	1	1	1	
ONIVA12G01740.1.faa	0	0	1	
Os12t0409600-01.faa	1	1	1	
Os12t0409700-00.faa	1	1	1	
ONIVA12G01770.1.faa	0	0	1	
BGIOSGA036325-PA.faa	0	1	0	
BGIOSGA036324-PA.faa	0	1	1	
Os12t0409800-01.faa	1	0	0	
Os12t0409900-01.faa	1	0	0	
Os12t0410000-00.faa	1	0	0	
Os12t0410050-01.faa	1	0	1	
BGIOSGA036962-PA.faa	0	1	1	
Os12t0410150-01.faa	1	0	0	
Os12t0410200-01.faa	1	0	0	
Os12t0411700-01.faa	1	1	1	
BGIOSGA036322-PA.faa	0	1	1	
ONIVA12G09860.1.faa	0	0	1	
ONIVA12G09870.1.faa	0	0	1	
Os12t0412050-00.faa	1	0	0	
Os12t0412400-01.faa	1	0	0	
Os12t0414500-01.faa	1	1	1	
Os12t0414900-00.faa	1	1	1	
Os12t0415400-00.faa	1	0	0	
Os12t0415800-00.faa	1	1	0	
BGIOSGA036310-PA.faa	0	1	0	
Os12t0416300-02.faa	1	0	0	
Os12t0416500-01.faa	1	1	1	
ONIVA12G09890.1.faa	0	0	1	
ONIVA12G09900.1.faa	0	0	1	
BGIOSGA037286-PA.faa	0	1	1	
BGIOSGA037285-PA.faa	0	1	0	
BGIOSGA036309-PA.faa	0	1	0	
BGIOSGA037286-PA.faa	0	1	1	
Os12t0416800-01.faa	1	1	1	
BGIOSGA036308-PA.faa	0	1	1	
ONIVA12G09940.1.faa	0	0	1	
Os12t0416900-01.faa	1	0	0	
Os12t0417100-01.faa	1	1	0	
BGIOSGA036308-PA.faa	0	1	1	
Os12t0417300-00.faa	1	1	1	
BGIOSGA036307-PA.faa	0	1	0	
Os12t0417450-00.faa	1	0	0	
Os12t0418200-00.faa	1	1	1	
ONIVA12G09970.2.faa	0	0	1	
BGIOSGA037293-PA.faa	0	1	1	
ONIVA12G10000.1.faa	0	0	1	
ONIVA12G10010.1.faa	0	0	1	
ONIVA12G10020.1.faa	0	0	1	
BGIOSGA037308-PA.faa	0	1	1	
ONIVA12G10040.1.faa	0	0	1	
BGIOSGA036306-PA.faa	0	1	0	
BGIOSGA037291-PA.faa	0	1	0	
BGIOSGA036305-PA.faa	0	1	1	
BGIOSGA037292-PA.faa	0	1	0	
BGIOSGA037293-PA.faa	0	1	1	
BGIOSGA037294-PA.faa	0	1	1	
BGIOSGA036304-PA.faa	0	1	0	
BGIOSGA037295-PA.faa	0	1	0	
BGIOSGA037296-PA.faa	0	1	0	
BGIOSGA037297-PA.faa	0	1	1	
BGIOSGA037298-PA.faa	0	1	1	
Os12t0418600-01.faa	1	0	0	
Os12t0418900-01.faa	1	0	0	
Os12t0419000-00.faa	1	0	0	
Os12t0419700-01.faa	1	0	0	
Os12t0420000-00.faa	1	0	0	
Os12t0420100-01.faa	1	1	1	
Os12t0420200-01.faa	1	1	1	
Os12t0420300-01.faa	1	1	1	
Os12t0420400-02.faa	1	2	1	
BGIOSGA037306-PA.faa	0	1	0	
BGIOSGA037307-PA.faa	0	1	0	
BGIOSGA037308-PA.faa	0	1	1	
BGIOSGA037309-PA.faa	0	1	1	
Os12t0420866-01.faa	1	1	0	
BGIOSGA036303-PA.faa	0	1	0	
Os12t0421000-01.faa	1	1	1	
Os12t0421300-00.faa	1	1	1	
Os12t0422800-01.faa	1	0	0	
Os12t0422971-00.faa	1	0	0	
Os12t0423142-00.faa	1	0	0	
Os12t0423313-00.faa	1	0	0	
Os12t0423484-00.faa	1	0	0	
Os12t0424180-00.faa	1	0	0	
Os12t0424300-00.faa	1	0	0	
Os12t0424700-00.faa	1	1	1	
ONIVA12G10090.1.faa	0	0	1	
BGIOSGA037311-PA.faa	0	1	1	
BGIOSGA036302-PA.faa	0	1	0	
BGIOSGA036301-PA.faa	0	1	1	
BGIOSGA037311-PA.faa	0	1	1	
BGIOSGA037312-PA.faa	0	1	0	
Os12t0425500-01.faa	1	0	1	
ONIVA12G10120.1.faa	0	0	1	
Os12t0425600-01.faa	1	1	1	
BGIOSGA036299-PA.faa	0	1	0	
Os12t0425800-01.faa	1	0	0	
Os12t0426750-01.faa	1	0	0	
Os12t0427000-00.faa	1	1	1	
Os12t0427100-00.faa	1	1	1	
Os12t0427450-00.faa	1	1	0	
Os12t0427600-01.faa	1	1	1	
BGIOSGA037315-PA.faa	0	1	0	
Os12t0428000-01.faa	1	1	1	
Os12t0428200-00.faa	1	1	0	
BGIOSGA037317-PA.faa	0	1	1	
BGIOSGA036296-PA.faa	0	1	0	
Os12t0428600-01.faa	1	0	0	
Os12t0428700-01.faa	1	0	0	
Os12t0429200-01.faa	1	1	1	
BGIOSGA037318-PA.faa	0	1	0	
Os12t0429900-00.faa	1	0	0	
Os12t0430900-00.faa	1	0	1	
Os12t0429950-00.faa	1	0	0	
Os12t0430000-00.faa	1	1	1	
ONIVA12G10160.1.faa	0	0	1	
ONIVA12G10170.1.faa	0	0	1	
BGIOSGA036293-PA.faa	0	1	0	
Os12t0430750-01.faa	1	0	0	
Os12t0431100-01.faa	1	0	1	
Os12t0431300-01.faa	1	1	1	
Os12t0431700-00.faa	1	0	0	
Os12t0431850-00.faa	1	0	0	
Os12t0432000-00.faa	1	1	1	
BGIOSGA037322-PA.faa	0	1	0	
BGIOSGA036286-PA.faa	0	1	1	
