source:Oryza/oryzasativa_Oryza_algEnsemblCompara_nosingles	oryza_sativa	oryza_indica	oryza_brachyantha	oryza_meridionalis	oryza_glaberrima	oryza_punctata	oryza_longistaminata	oryza_barthii	oryza_nivara	oryza_rufipogon	oryza_glumipatula	
Os08t0256000-01.faa	1	1	1	1	1	1	0	0	1	1	1	
Os08t0256100-00.faa	1	0	0	1	0	0	0	0	0	2	1	
Os08t0256300-01.faa	1	0	0	1	0	0	0	0	0	0	0	
Os08t0256700-01.faa	1	1	0	1	1	0	2	1	1	1	1	
Os08t0256750-01.faa	1	0	0	1	0	0	0	1	0	1	0	
Os08t0258200-02.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0258600-00.faa	2	0	0	1	0	0	0	0	0	2	1	
Os08t0259100-01.faa	1	0	0	1	0	2	0	1	2	2	0	
Os08t0260000-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0260400-00.faa	1	0	1	0	0	0	0	0	0	0	0	
Os08t0260600-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0260800-00.faa	1	2	1	0	1	0	1	1	1	1	1	
Os08t0261000-01.faa	1	1	1	0	1	0	1	1	1	1	1	
Os08t0261100-01.faa	1	2	1	1	1	1	1	1	1	1	1	
Os08t0262500-01.faa	1	1	1	0	1	2	1	1	0	1	1	
Os08t0263000-00.faa	1	0	0	0	0	0	0	1	0	1	0	
Os08t0263300-02.faa	1	0	0	0	0	0	0	1	1	1	0	
Os08t0263600-00.faa	1	0	0	0	0	1	0	1	1	0	0	
Os08t0264700-00.faa	1	1	0	0	0	0	1	1	1	1	1	
Os08t0265300-00.faa	1	1	1	0	1	0	1	0	0	1	2	
Os08t0265500-01.faa	1	0	0	0	0	0	0	0	1	0	1	
Os08t0266200-01.faa	1	1	1	1	1	1	0	0	0	0	0	
Os08t0266225-00.faa	1	1	0	0	0	0	0	0	0	0	0	
Os08t0266300-00.faa	1	1	1	1	1	0	0	0	1	1	1	
Os08t0266400-00.faa	1	1	1	1	1	1	2	1	1	1	1	
Os08t0266600-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0266700-01.faa	1	2	1	1	1	1	1	1	1	1	1	
Os08t0267300-00.faa	1	2	1	1	1	1	2	1	1	1	1	
Os08t0267000-00.faa	1	1	0	0	1	1	0	0	0	1	1	
Os08t0267800-01.faa	1	1	0	2	1	1	0	1	1	1	1	
Os08t0268000-01.faa	1	1	0	0	1	0	0	1	1	1	1	
Os08t0269000-01.faa	1	0	1	1	1	1	0	1	1	1	1	
Os08t0269500-01.faa	1	1	0	1	1	1	0	1	1	1	1	
Os08t0269600-01.faa	1	1	1	1	1	1	0	0	0	1	0	
Os08t0269700-01.faa	1	1	1	0	1	1	0	1	0	1	1	
Os08t0269800-01.faa	1	1	1	1	1	1	1	1	0	0	1	
Os08t0270000-00.faa	1	1	0	0	1	2	1	1	1	1	1	
Os08t0270200-01.faa	1	1	1	1	1	1	0	1	1	1	1	
Os08t0270400-00.faa	1	1	0	1	1	0	2	1	1	1	1	
Os08t0270800-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0270900-01.faa	1	1	0	0	0	0	0	0	0	0	0	
Os08t0271400-01.faa	1	0	0	0	1	0	0	1	1	1	1	
Os08t0271600-00.faa	1	0	0	2	0	2	0	0	0	0	0	
Os08t0272000-01.faa	1	1	0	1	1	1	1	1	1	1	1	
Os08t0272200-00.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0274700-01.faa	1	0	1	0	1	1	1	1	1	1	1	
Os08t0275200-00.faa	1	1	1	0	1	1	1	0	1	1	1	
Os08t0276000-01.faa	1	1	1	0	0	1	2	1	0	0	1	
Os08t0276100-01.faa	1	1	1	0	0	1	1	1	1	1	1	
Os08t0276200-01.faa	1	1	1	0	0	1	1	1	1	1	1	
Os08t0276400-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0277200-01.faa	1	1	0	0	1	1	1	1	1	1	1	
Os08t0277300-00.faa	1	1	0	0	1	2	1	1	1	1	1	
Os08t0277900-01.faa	1	1	1	0	1	1	1	1	1	0	1	
Os08t0278100-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0278600-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0278750-01.faa	1	0	0	0	1	0	0	0	0	0	0	
Os08t0278900-01.faa	1	1	1	0	1	1	0	1	1	1	1	
Os08t0278966-00.faa	1	0	1	0	1	0	0	1	1	1	1	
Os08t0280100-01.faa	1	1	0	1	1	0	0	0	1	1	1	
Os08t0280150-00.faa	1	1	0	1	0	1	0	1	0	0	0	
Os08t0280200-02.faa	1	1	1	1	1	2	1	1	1	1	1	
Os08t0280300-00.faa	1	1	1	1	0	1	0	1	1	1	2	
Os08t0280600-01.faa	1	0	1	1	1	1	0	1	1	1	1	
Os08t0281500-00.faa	1	1	1	0	0	1	1	1	1	1	1	
Os08t0281600-00.faa	1	2	0	0	1	1	1	1	1	1	1	
Os08t0282000-01.faa	1	1	1	1	1	1	0	1	1	1	1	
Os08t0282100-00.faa	1	1	0	1	1	1	1	1	1	1	1	
Os08t0282200-01.faa	1	0	0	0	1	0	0	0	0	1	1	
Os08t0282400-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0282500-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0285100-00.faa	1	1	0	0	0	1	1	1	1	1	1	
Os08t0285200-01.faa	1	1	1	1	1	0	1	1	1	1	1	
Os08t0285301-01.faa	1	0	0	0	0	0	0	0	1	1	0	
Os08t0285350-00.faa	1	1	0	1	1	0	0	1	0	2	1	
Os08t0285600-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0286100-00.faa	1	1	1	1	0	1	1	1	1	1	1	
Os08t0286500-01.faa	2	0	0	0	0	0	0	0	0	0	1	
Os08t0288000-01.faa	1	0	0	0	1	0	0	0	0	0	0	
Os08t0288050-01.faa	1	0	0	0	0	0	0	1	0	1	1	
Os08t0288200-01.faa	1	1	1	1	1	1	0	1	1	1	1	
Os08t0288400-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0288500-01.faa	1	2	1	1	1	1	1	0	1	1	1	
Os08t0289000-02.faa	1	0	0	1	1	3	0	1	1	1	1	
Os08t0289400-00.faa	1	0	0	0	0	0	1	1	1	1	2	
Os08t0290000-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0290100-01.faa	1	1	0	1	1	1	1	1	1	1	1	
Os08t0290200-00.faa	1	1	1	1	1	1	1	0	1	1	1	
Os08t0290400-01.faa	1	1	1	1	1	1	0	1	1	1	1	
Os08t0290500-03.faa	1	0	0	0	0	0	0	0	0	1	0	
Os08t0290700-01.faa	1	2	1	1	1	1	1	1	1	1	1	
Os08t0290900-01.faa	1	1	0	0	2	0	0	2	1	1	1	
Os08t0292000-01.faa	1	2	1	1	1	1	1	1	1	1	1	
Os08t0292400-01.faa	1	1	0	0	0	0	0	0	0	0	0	
Os08t0292600-02.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0292900-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0293100-01.faa	1	1	1	1	1	1	0	1	1	1	1	
Os08t0293200-01.faa	1	0	0	0	1	0	1	1	1	1	1	
Os08t0293300-01.faa	1	1	0	0	1	1	1	1	1	1	1	
Os08t0294300-01.faa	1	0	0	0	0	0	0	0	1	0	0	
Os08t0295000-01.faa	1	0	0	0	0	0	1	0	0	0	0	
Os08t0295100-00.faa	1	0	1	1	1	1	0	2	1	1	1	
Os08t0295300-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0296600-01.faa	1	1	0	1	1	1	1	1	1	1	1	
Os08t0296700-01.faa	1	1	0	1	1	1	1	1	1	1	1	
Os08t0296900-01.faa	1	2	1	1	1	1	1	1	1	1	1	
Os08t0297800-01.faa	1	2	0	0	1	2	1	1	1	1	1	
Os08t0298500-00.faa	1	0	0	1	0	0	0	0	0	1	1	
Os08t0298700-01.faa	1	1	3	0	1	1	1	1	1	1	1	
Os08t0298901-01.faa	1	0	0	0	0	0	0	1	0	0	0	
Os08t0299000-02.faa	1	0	0	0	1	0	0	1	0	1	1	
Os08t0299200-01.faa	1	1	0	0	1	1	0	1	1	1	1	
Os08t0299300-01.faa	1	1	0	1	4	2	1	1	1	1	2	
Os08t0299400-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0299600-01.faa	1	1	0	0	0	0	1	0	1	0	1	
Os08t0299700-00.faa	1	0	0	0	1	1	1	1	0	0	1	
Os08t0300100-01.faa	1	5	0	0	2	0	0	0	0	0	0	
Os08t0300300-01.faa	1	1	1	0	1	1	1	2	1	1	1	
Os08t0300333-00.faa	1	0	0	0	0	1	0	0	0	0	0	
Os08t0300366-00.faa	1	1	0	0	0	0	0	0	1	0	1	
Os08t0300700-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0301500-01.faa	1	1	1	1	2	1	1	1	1	1	1	
Os08t0301600-01.faa	1	1	0	0	1	0	0	0	0	0	1	
Os08t0302000-01.faa	1	1	1	0	1	0	1	0	0	0	0	
Os08t0302100-01.faa	1	0	0	0	1	0	0	0	0	0	0	
Os08t0304900-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0305000-01.faa	1	1	0	0	0	0	0	0	0	0	0	
Os08t0305100-00.faa	1	0	0	0	0	0	0	0	1	0	1	
Os08t0305300-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0307400-02.faa	1	1	0	0	1	1	1	1	1	1	1	
Os08t0307601-01.faa	1	0	0	0	0	0	0	0	1	0	0	
Os08t0308100-01.faa	1	0	0	0	1	1	1	1	1	1	1	
Os08t0308300-00.faa	1	1	0	0	0	0	0	1	1	1	1	
Os08t0308700-00.faa	1	0	1	1	1	1	0	0	1	1	1	
Os08t0309300-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0310100-01.faa	1	1	1	0	1	0	0	0	0	0	0	
Os08t0310300-01.faa	1	0	0	0	0	0	0	1	0	1	0	
Os08t0310500-00.faa	1	1	0	1	0	0	0	0	1	1	1	
Os08t0313200-01.faa	1	1	1	1	1	0	1	1	1	1	1	
Os08t0313600-00.faa	1	1	0	0	1	1	1	1	1	1	0	
Os08t0314800-02.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0315200-01.faa	1	0	1	0	1	0	0	0	0	0	0	
Os08t0316900-01.faa	1	0	0	0	0	0	0	1	0	1	1	
Os08t0318400-01.faa	1	1	0	0	1	0	0	0	0	0	0	
Os08t0318500-01.faa	1	1	1	1	1	1	2	1	1	1	1	
Os08t0319900-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0320000-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0320100-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0320200-02.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0320300-01.faa	1	1	1	1	1	2	1	1	1	1	1	
Os08t0320400-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0320800-00.faa	1	0	0	0	1	0	1	1	1	1	1	
Os08t0320900-01.faa	1	1	0	0	1	1	0	1	1	1	1	
Os08t0321000-01.faa	1	1	1	1	1	0	1	1	1	1	1	
Os08t0322500-00.faa	1	1	1	1	1	1	1	1	1	0	1	
Os08t0322600-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0323000-01.faa	1	1	1	2	0	1	1	1	1	1	1	
Os08t0323400-01.faa	1	1	1	1	1	1	0	1	1	1	1	
Os08t0323600-02.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0323700-01.faa	1	1	1	1	1	2	1	1	1	1	1	
Os08t0324200-01.faa	1	1	0	0	1	0	0	1	1	1	0	
Os08t0324300-01.faa	1	0	0	0	1	0	0	0	0	0	0	
Os08t0324600-00.faa	1	1	0	0	0	0	0	0	0	1	0	
Os08t0325134-00.faa	1	1	0	0	1	0	0	0	0	1	0	
Os08t0325267-00.faa	1	2	0	0	1	1	0	0	1	1	0	
Os08t0326000-01.faa	1	1	0	0	0	0	0	0	0	0	0	
Os08t0326100-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0326400-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0326500-01.faa	1	1	0	1	1	1	1	1	1	1	1	
Os08t0326600-01.faa	1	3	1	1	1	1	1	1	1	1	1	
Os08t0326700-00.faa	1	2	1	1	1	1	1	1	1	1	2	
Os08t0326900-01.faa	1	0	0	0	2	0	0	1	1	1	1	
Os08t0327100-01.faa	1	2	1	1	1	1	1	1	1	1	1	
Os08t0327200-01.faa	1	2	1	2	2	1	1	1	1	1	2	
Os08t0327400-01.faa	1	1	1	1	1	1	1	2	1	1	1	
Os08t0327700-01.faa	1	1	1	1	1	1	0	1	1	1	1	
Os08t0328300-02.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0328600-01.faa	1	0	0	0	1	0	1	1	0	1	1	
Os08t0330301-00.faa	2	1	0	0	0	0	0	0	0	1	0	
Os08t0330800-01.faa	1	0	0	0	0	0	0	0	0	1	0	
Os08t0330900-00.faa	1	3	0	1	3	1	1	1	1	1	1	
Os08t0331000-01.faa	1	1	0	0	1	1	0	2	1	1	1	
Os08t0331100-00.faa	1	1	0	0	1	0	1	1	1	1	2	
Os08t0331800-01.faa	1	1	0	0	1	1	1	1	0	0	1	
Os08t0331900-01.faa	1	0	1	0	0	0	0	0	0	0	0	
Os08t0332100-01.faa	1	0	0	0	0	1	2	0	0	0	0	
Os08t0332400-00.faa	1	1	0	0	0	0	0	1	1	1	0	
Os08t0332600-00.faa	1	0	0	0	0	1	1	1	1	1	1	
Os08t0332700-03.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0332800-01.faa	2	2	2	0	1	1	1	1	1	1	1	
Os08t0333100-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0333500-00.faa	3	0	0	1	0	0	0	0	0	1	0	
Os08t0334250-00.faa	1	2	0	0	0	0	0	0	0	0	0	
Os08t0334300-00.faa	1	1	0	0	1	0	0	0	1	1	0	
Os08t0334900-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0335000-00.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0335500-01.faa	1	0	1	1	1	1	1	1	1	1	1	
Os08t0335600-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0336500-00.faa	1	1	1	1	1	0	1	1	1	1	1	
Os08t0336700-01.faa	1	0	0	0	2	0	0	0	0	0	0	
Os08t0337001-00.faa	1	0	1	0	0	0	0	0	0	0	0	
Os08t0337100-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0337300-01.faa	1	1	0	0	0	0	0	0	0	0	0	
Os08t0337601-00.faa	1	0	0	0	1	0	0	0	0	0	0	
Os08t0337700-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0337800-00.faa	1	1	0	0	1	0	0	1	1	1	2	
Os08t0338000-01.faa	1	1	0	0	5	0	2	2	1	1	1	
Os08t0338200-01.faa	1	1	1	1	1	1	0	1	1	1	1	
Os08t0338500-01.faa	1	1	1	1	1	1	0	1	1	1	1	
Os08t0338600-01.faa	1	1	1	1	1	1	1	0	1	1	1	
Os08t0338700-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0338900-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0339200-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0340900-01.faa	1	2	1	1	1	1	1	2	1	1	1	
Os08t0341700-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0342300-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0342400-02.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0343000-01.faa	1	1	0	1	1	0	1	1	1	1	1	
Os08t0343300-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0343600-00.faa	1	1	0	1	1	0	1	0	1	1	1	
Os08t0344100-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0344300-01.faa	1	0	1	0	1	0	0	0	0	0	0	
Os08t0344600-01.faa	1	1	0	1	1	1	1	0	1	1	1	
Os08t0344700-00.faa	1	0	0	1	1	0	1	1	1	1	1	
Os08t0345400-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0345500-00.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0345700-01.faa	1	1	1	0	1	1	3	1	1	1	1	
Os08t0345800-02.faa	1	1	1	0	1	1	2	1	1	1	1	
Os08t0346001-00.faa	1	0	1	0	0	0	0	0	0	0	0	
Os08t0346400-01.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0346500-00.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0346600-00.faa	1	1	0	0	1	1	0	0	1	1	1	
Os08t0346900-00.faa	1	0	0	0	1	1	0	1	1	1	1	
Os08t0347000-00.faa	1	1	0	0	0	0	0	1	1	1	1	
Os08t0347200-01.faa	2	0	0	0	1	0	0	1	0	0	0	
Os08t0347500-00.faa	2	1	1	2	1	0	0	2	1	1	1	
Os08t0348300-00.faa	1	1	1	1	1	2	1	0	2	1	1	
Os08t0349300-01.faa	1	2	0	0	0	1	1	1	1	1	0	
Os08t0351200-01.faa	1	0	0	0	0	0	1	0	0	0	0	
Os08t0351300-01.faa	1	0	0	0	0	1	0	0	0	0	0	
Os08t0352100-00.faa	2	1	0	0	0	0	0	0	1	0	0	
Os08t0352250-00.faa	1	0	0	1	0	0	1	0	1	0	0	
Os08t0355400-02.faa	1	0	0	0	0	1	1	0	0	1	1	
Os08t0356500-01.faa	1	1	1	1	1	1	0	1	1	1	1	
Os08t0356700-01.faa	1	1	2	1	1	3	1	1	1	1	1	
Os08t0356800-01.faa	1	1	0	1	1	1	0	1	0	1	1	
Os08t0357000-02.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0357300-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0357700-01.faa	1	0	1	0	0	0	1	0	0	0	0	
Os08t0358800-01.faa	1	1	0	0	0	0	1	0	1	1	2	
Os08t0359000-01.faa	1	2	1	1	1	1	1	1	1	1	1	
Os08t0359050-00.faa	1	0	1	1	0	0	1	1	1	1	1	
Os08t0359100-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0359200-02.faa	1	0	1	0	1	0	0	0	0	0	0	
Os08t0359300-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0359400-00.faa	1	0	0	0	0	0	0	0	1	0	0	
Os08t0359500-01.faa	1	1	1	0	1	1	2	1	0	1	1	
Os08t0359600-01.faa	1	1	1	1	1	1	0	1	1	1	1	
Os08t0359900-00.faa	1	0	0	1	0	1	0	0	1	1	1	
Os08t0360000-01.faa	1	1	1	1	1	0	1	1	1	1	1	
Os08t0360100-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0360200-00.faa	1	2	0	1	1	0	1	1	1	1	1	
Os08t0360300-00.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0360400-00.faa	1	0	0	1	1	0	0	2	1	1	1	
Os08t0361000-01.faa	1	1	1	1	1	1	1	1	1	4	1	
Os08t0361300-01.faa	1	1	3	0	0	2	1	2	2	3	2	
Os08t0363000-01.faa	1	1	0	1	0	2	0	0	1	2	1	
Os08t0363200-01.faa	1	1	0	0	0	0	0	0	1	1	1	
Os08t0363800-00.faa	1	0	1	1	0	1	0	0	1	1	1	
Os08t0363900-00.faa	2	1	1	2	1	1	0	1	1	2	1	
Os08t0364100-00.faa	1	1	0	0	0	0	1	0	0	0	0	
Os08t0364400-00.faa	1	0	0	0	0	0	0	0	1	0	1	
Os08t0364500-00.faa	1	1	0	1	0	1	0	1	1	1	1	
Os08t0364900-00.faa	1	1	0	0	1	1	1	1	1	1	1	
Os08t0365500-00.faa	1	1	0	1	0	1	0	1	1	1	1	
Os08t0365800-00.faa	1	1	0	0	0	0	0	0	1	0	0	
Os08t0365900-01.faa	1	3	1	1	1	1	1	1	1	1	1	
Os08t0366000-01.faa	1	4	1	1	1	1	1	1	1	1	1	
Os08t0366100-01.faa	1	1	1	1	1	1	1	1	0	0	1	
Os08t0366200-01.faa	1	0	0	1	1	1	1	1	1	1	1	
Os08t0367400-01.faa	1	0	0	0	1	3	0	0	0	0	0	
Os08t0367625-00.faa	1	0	0	0	0	0	1	0	0	0	0	
Os08t0368000-01.faa	1	1	0	1	1	1	1	0	1	1	1	
Os08t0369000-01.faa	1	1	1	1	0	1	1	1	1	1	1	
Os08t0369200-01.faa	1	0	0	0	0	0	0	0	0	1	0	
Os08t0369300-00.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0369700-01.faa	1	1	0	0	1	0	0	1	1	1	0	
Os08t0369800-01.faa	1	2	0	1	1	1	1	1	1	0	1	
Os08t0371200-01.faa	1	0	0	0	2	0	0	0	0	0	0	
Os08t0371608-00.faa	1	1	0	1	1	1	1	1	1	1	1	
Os08t0372166-00.faa	1	1	0	0	0	0	2	0	1	1	1	
Os08t0372700-00.faa	1	1	1	0	0	0	1	0	1	1	1	
Os08t0372900-02.faa	1	1	0	1	1	0	1	1	0	1	1	
Os08t0373000-00.faa	1	1	0	0	0	0	1	1	1	1	1	
Os08t0373900-01.faa	1	0	0	0	1	1	0	0	0	1	0	
Os08t0374000-01.faa	1	2	1	1	1	1	1	1	1	1	1	
Os08t0374100-01.faa	1	0	1	1	1	1	0	1	1	1	1	
Os08t0374200-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0374400-00.faa	1	1	1	1	1	1	0	1	1	1	1	
Os08t0374600-00.faa	1	2	0	1	1	0	1	1	1	1	1	
Os08t0374701-01.faa	3	1	0	0	1	0	2	0	0	0	1	
Os08t0374800-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0374900-00.faa	1	1	0	1	1	0	1	1	1	0	0	
Os08t0375400-01.faa	1	1	1	0	0	1	0	0	1	1	1	
Os08t0375500-00.faa	2	1	0	1	0	1	2	1	1	1	2	
Os08t0375800-01.faa	1	1	1	0	1	0	1	1	1	1	1	
Os08t0375900-02.faa	1	1	1	0	1	1	2	2	1	1	0	
Os08t0376300-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0376500-00.faa	2	1	0	1	1	0	0	1	1	1	1	
Os08t0376600-01.faa	1	2	0	1	1	1	0	0	1	1	1	
Os08t0376700-01.faa	1	1	1	2	2	3	1	2	1	0	1	
Os08t0377100-00.faa	1	1	1	1	1	1	1	1	1	1	2	
Os08t0377200-01.faa	1	0	0	0	1	0	0	1	0	0	0	
Os08t0377400-01.faa	1	0	1	1	1	1	1	1	1	1	1	
Os08t0377500-01.faa	1	0	1	1	1	1	0	1	1	1	1	
Os08t0378000-02.faa	1	4	0	3	1	1	2	2	2	2	1	
Os08t0378100-01.faa	1	0	0	0	0	0	0	0	0	1	0	
Os08t0378300-00.faa	1	0	0	0	1	0	1	0	0	1	0	
Os08t0378800-02.faa	1	0	1	1	1	1	0	1	1	1	1	
Os08t0378900-02.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0379000-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0379200-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0379300-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0379400-02.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0380100-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0382400-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0382600-00.faa	1	1	0	0	0	0	0	0	1	1	1	
Os08t0382800-01.faa	1	3	0	1	0	1	1	1	2	1	1	
Os08t0383800-00.faa	1	1	0	1	1	1	0	0	0	0	0	
Os08t0384000-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0384100-01.faa	1	1	0	1	1	1	1	1	1	1	1	
Os08t0384500-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0384700-01.faa	2	0	0	1	0	0	0	0	1	0	0	
Os08t0384900-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0385000-01.faa	1	2	1	1	1	2	0	1	1	1	1	
Os08t0385400-01.faa	1	1	0	1	2	0	0	0	1	1	0	
Os08t0385650-00.faa	1	0	1	0	0	0	0	0	0	0	0	
Os08t0385900-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0386200-01.faa	1	1	0	1	1	0	0	1	1	1	1	
Os08t0386300-02.faa	1	1	1	1	1	1	0	1	0	0	1	
Os08t0386700-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0386800-02.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0386900-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0387050-01.faa	1	0	0	0	1	0	0	1	1	1	1	
Os08t0387200-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0387400-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0387500-01.faa	1	1	0	1	1	1	0	1	1	1	0	
Os08t0387700-01.faa	1	0	0	0	1	1	0	1	0	1	0	
Os08t0388300-01.faa	1	0	0	0	3	1	0	2	0	1	0	
Os08t0388900-00.faa	1	2	0	1	2	1	0	1	2	1	0	
Os08t0389300-00.faa	1	0	0	0	0	0	0	1	0	2	1	
Os08t0389700-02.faa	1	1	1	0	1	1	1	1	1	1	1	
Os08t0390000-02.faa	1	1	2	0	1	1	1	1	1	1	1	
Os08t0390100-01.faa	1	1	1	0	2	1	1	1	1	1	1	
Os08t0390200-01.faa	1	1	1	0	1	1	0	0	1	1	1	
Os08t0390600-01.faa	1	0	0	0	1	0	0	1	0	0	0	
Os08t0390700-01.faa	1	1	0	0	0	0	0	0	0	0	1	
Os08t0391300-01.faa	1	0	0	0	1	0	0	0	1	0	1	
Os08t0391700-00.faa	1	1	2	1	1	2	1	0	1	0	1	
Os08t0392100-00.faa	1	0	0	1	1	0	2	0	0	1	0	
Os08t0392500-00.faa	1	1	0	0	0	0	1	0	1	0	1	
Os08t0392700-01.faa	1	0	0	1	0	0	0	0	0	0	0	
Os08t0393600-01.faa	1	2	0	0	1	0	1	0	1	0	0	
Os08t0393700-01.faa	1	0	1	1	1	1	1	1	1	1	1	
Os08t0394700-00.faa	1	1	0	1	0	0	0	0	1	1	0	
Os08t0395300-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0395800-01.faa	1	1	0	1	0	1	0	0	1	1	0	
Os08t0396500-01.faa	1	2	0	1	2	1	1	1	1	1	1	
Os08t0396700-01.faa	1	1	0	1	1	1	1	1	1	1	1	
Os08t0397900-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0398000-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0398300-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0398350-00.faa	1	0	1	1	1	1	1	0	0	0	0	
Os08t0398400-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0398500-01.faa	1	1	1	0	1	1	0	1	1	1	1	
Os08t0398700-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0398800-02.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0399050-00.faa	1	0	0	0	0	0	0	0	0	1	1	
Os08t0399300-00.faa	1	1	1	1	1	1	1	1	1	0	2	
Os08t0399600-01.faa	1	2	1	1	1	1	1	1	1	1	1	
Os08t0400000-01.faa	1	1	0	0	1	0	0	1	1	1	0	
Os08t0400200-00.faa	1	1	0	1	1	1	1	1	1	1	1	
Os08t0400300-01.faa	1	1	1	1	1	1	1	1	1	1	1	
Os08t0400800-00.faa	1	0	0	1	1	0	0	1	1	1	1	
Os08t0401100-01.faa	1	1	1	2	1	1	0	1	1	2	1	
