source:Brassicaceae/arabidopsisthaliana_Brassicaceae_algEnsemblCompara	arabidopsis_thaliana	arabidopsis_lyrata	brassica_rapa	brassica_oleracea	brassica_napus	arabidopsis_halleri	
Al_scaffold_0003_3262.faa	0	1	0	0	0	0	
Al_scaffold_0003_3283.faa	0	1	0	0	0	0	
Al_scaffold_0003_3293.faa	0	1	0	0	0	0	
Al_scaffold_0003_3295.faa	0	1	0	0	0	0	
Al_scaffold_0003_3296.faa	0	1	0	0	0	0	
Al_scaffold_0003_3302.faa	0	1	0	0	0	0	
Al_scaffold_0003_331.faa	0	1	0	0	0	0	
Al_scaffold_0003_3314.faa	0	1	0	0	0	0	
Al_scaffold_0003_3322.faa	0	1	0	0	0	0	
Al_scaffold_0003_3324.faa	0	1	0	0	0	0	
Al_scaffold_0003_3326.faa	0	1	0	0	0	0	
Al_scaffold_0003_3330.faa	0	1	0	0	0	0	
Al_scaffold_0003_3338.faa	0	1	0	0	0	0	
Al_scaffold_0003_3348.faa	0	1	0	0	0	0	
Al_scaffold_0003_3360.faa	0	1	0	0	0	0	
Al_scaffold_0003_3362.faa	0	1	0	0	0	0	
Al_scaffold_0003_3366.faa	0	1	0	0	0	0	
Al_scaffold_0003_3372.faa	0	1	0	0	0	0	
Al_scaffold_0003_3378.faa	0	1	0	0	0	0	
Al_scaffold_0003_3384.faa	0	1	0	0	0	0	
Al_scaffold_0003_3407.faa	0	1	0	0	0	0	
Al_scaffold_0003_3413.faa	0	1	0	0	0	0	
Al_scaffold_0003_3428.faa	0	1	0	0	0	0	
Al_scaffold_0003_3447.faa	0	1	0	0	0	0	
Al_scaffold_0003_3450.faa	0	1	0	0	0	0	
Al_scaffold_0003_3484.faa	0	1	0	0	0	0	
Al_scaffold_0003_3500.faa	0	1	0	0	0	0	
Al_scaffold_0003_3511.faa	0	1	0	0	0	0	
Al_scaffold_0003_3526.faa	0	1	0	0	0	0	
Al_scaffold_0003_3527.faa	0	1	0	0	0	0	
Al_scaffold_0003_3545.faa	0	1	0	0	0	0	
Al_scaffold_0003_3551.faa	0	1	0	0	0	0	
Al_scaffold_0003_3584.faa	0	1	0	0	0	0	
Al_scaffold_0003_3589.faa	0	1	0	0	0	0	
Al_scaffold_0003_3609.faa	0	1	0	0	0	0	
Al_scaffold_0003_3616.faa	0	1	0	0	0	0	
Al_scaffold_0003_3617.faa	0	1	0	0	0	0	
Al_scaffold_0003_3631.faa	0	1	0	0	0	0	
Al_scaffold_0003_3656.faa	0	1	0	0	0	0	
Al_scaffold_0003_3718.faa	0	1	0	0	0	0	
Al_scaffold_0003_3765.faa	0	1	0	0	0	0	
Al_scaffold_0003_3770.faa	0	1	0	0	0	0	
Al_scaffold_0003_3773.faa	0	1	0	0	0	0	
Al_scaffold_0003_3774.faa	0	1	0	0	0	0	
Al_scaffold_0003_3776.faa	0	1	0	0	0	0	
Al_scaffold_0003_3785.faa	0	1	0	0	0	0	
Al_scaffold_0003_3800.faa	0	1	0	0	0	0	
Al_scaffold_0003_3820.faa	0	1	0	0	0	0	
Al_scaffold_0003_3835.faa	0	1	0	0	0	0	
Al_scaffold_0003_384.faa	0	1	0	0	0	0	
Al_scaffold_0003_385.faa	0	1	0	0	0	0	
Al_scaffold_0003_3863.faa	0	1	0	0	0	0	
Al_scaffold_0003_3870.faa	0	1	0	0	0	0	
Al_scaffold_0003_3874.faa	0	1	0	0	0	0	
Al_scaffold_0003_3877.faa	0	1	0	0	0	0	
Al_scaffold_0003_3881.faa	0	1	0	0	0	0	
Al_scaffold_0003_3894.faa	0	1	0	0	0	0	
Al_scaffold_0003_3910.faa	0	1	0	0	0	0	
Al_scaffold_0003_393.faa	0	1	0	0	0	0	
Al_scaffold_0003_3936.faa	0	1	0	0	0	0	
Al_scaffold_0003_394.faa	0	1	0	0	0	0	
Al_scaffold_0003_3963.faa	0	1	0	0	0	0	
Al_scaffold_0003_4001.faa	0	1	0	0	0	0	
Al_scaffold_0003_4043.faa	0	1	0	0	0	0	
Al_scaffold_0003_4044.faa	0	1	0	0	0	0	
Al_scaffold_0003_4047.faa	0	1	0	0	0	0	
Al_scaffold_0003_441.faa	0	1	0	0	0	0	
Al_scaffold_0003_490.faa	0	1	0	0	0	0	
Al_scaffold_0003_515.faa	0	1	0	0	0	0	
Al_scaffold_0003_589.faa	0	1	0	0	0	0	
Al_scaffold_0003_593.faa	0	1	0	0	0	0	
Al_scaffold_0003_622.faa	0	1	0	0	0	0	
Al_scaffold_0003_673.faa	0	1	0	0	0	0	
Al_scaffold_0003_74.faa	0	1	0	0	0	0	
Al_scaffold_0003_76.faa	0	1	0	0	0	0	
Al_scaffold_0003_991.faa	0	1	0	0	0	0	
Al_scaffold_0004_1.faa	0	1	0	0	0	0	
Al_scaffold_0004_1004.faa	0	1	0	0	0	0	
Al_scaffold_0004_1008.faa	0	1	0	0	0	0	
Al_scaffold_0004_1037.faa	0	1	0	0	0	0	
Al_scaffold_0004_1043.faa	0	1	0	0	0	0	
Al_scaffold_0004_1090.faa	0	1	0	0	0	0	
Al_scaffold_0004_1106.faa	0	1	0	0	0	0	
Al_scaffold_0004_1107.faa	0	1	0	0	0	0	
Al_scaffold_0004_112.faa	0	1	0	0	0	0	
Al_scaffold_0004_1122.faa	0	1	0	0	0	0	
Al_scaffold_0004_114.faa	0	1	0	0	0	0	
Al_scaffold_0004_1167.faa	0	1	0	0	0	0	
Al_scaffold_0004_1178.faa	0	1	0	0	0	0	
Al_scaffold_0004_1187.faa	0	1	0	0	0	0	
Al_scaffold_0004_1192.faa	0	1	0	0	0	0	
Al_scaffold_0004_1194.faa	0	1	0	0	0	0	
Al_scaffold_0004_1221.faa	0	1	0	0	0	0	
Al_scaffold_0004_1244.faa	0	1	0	0	0	0	
Al_scaffold_0004_1250.faa	0	1	0	0	0	0	
Al_scaffold_0004_1255.faa	0	1	0	0	0	0	
Al_scaffold_0004_1260.faa	0	1	0	0	0	0	
Al_scaffold_0004_1270.faa	0	1	0	0	0	0	
Al_scaffold_0004_1284.faa	0	1	0	0	0	0	
Al_scaffold_0004_1314.faa	0	1	0	0	0	0	
Al_scaffold_0004_1315.faa	0	1	0	0	0	0	
Al_scaffold_0004_1326.faa	0	1	0	0	0	0	
Al_scaffold_0004_1402.faa	0	1	0	0	0	0	
Al_scaffold_0004_1405.faa	0	1	0	0	0	0	
Al_scaffold_0004_1440.faa	0	1	0	0	0	0	
Al_scaffold_0004_1457.faa	0	1	0	0	0	0	
Al_scaffold_0004_149.faa	0	1	0	0	0	0	
Al_scaffold_0004_150.faa	0	1	0	0	0	0	
Al_scaffold_0004_152.faa	0	1	0	0	0	0	
Al_scaffold_0004_154.faa	0	1	0	0	0	0	
Al_scaffold_0004_1540.faa	0	1	0	0	0	0	
Al_scaffold_0004_160.faa	0	1	0	0	0	0	
Al_scaffold_0004_163.faa	0	1	0	0	0	0	
Al_scaffold_0004_1770.faa	0	1	0	0	0	0	
Al_scaffold_0004_1783.faa	0	1	0	0	0	0	
Al_scaffold_0004_1855.faa	0	1	0	0	0	0	
Al_scaffold_0004_1858.faa	0	1	0	0	0	0	
Al_scaffold_0004_1870.faa	0	1	0	0	0	0	
Al_scaffold_0004_1890.faa	0	1	0	0	0	0	
Al_scaffold_0004_1891.faa	0	1	0	0	0	0	
Al_scaffold_0004_1945.faa	0	1	0	0	0	0	
Al_scaffold_0004_1968.faa	0	1	0	0	0	0	
Al_scaffold_0004_2013.faa	0	1	0	0	0	0	
Al_scaffold_0004_2195.faa	0	1	0	0	0	0	
Al_scaffold_0004_2201.faa	0	1	0	0	0	0	
Al_scaffold_0004_2211.faa	0	1	0	0	0	0	
Al_scaffold_0004_2213.faa	0	1	0	0	0	0	
Al_scaffold_0004_2215.faa	0	1	0	0	0	0	
Al_scaffold_0004_224.faa	0	1	0	0	0	0	
Al_scaffold_0004_2302.faa	0	1	0	0	0	0	
Al_scaffold_0004_2313.faa	0	1	0	0	0	0	
Al_scaffold_0004_2317.faa	0	1	0	0	0	0	
Al_scaffold_0004_2321.faa	0	1	0	0	0	0	
Al_scaffold_0004_2350.faa	0	1	0	0	0	0	
Al_scaffold_0004_2389.faa	0	1	0	0	0	0	
Al_scaffold_0004_2390.faa	0	1	0	0	0	0	
Al_scaffold_0004_2392.faa	0	1	0	0	0	0	
Al_scaffold_0004_2419.faa	0	1	0	0	0	0	
Al_scaffold_0004_242.faa	0	1	0	0	0	0	
Al_scaffold_0004_251.faa	0	1	0	0	0	0	
Al_scaffold_0004_252.faa	0	1	0	0	0	0	
Al_scaffold_0004_2584.faa	0	1	0	0	0	0	
Al_scaffold_0004_259.faa	0	1	0	0	0	0	
Al_scaffold_0004_2606.faa	0	1	0	0	0	0	
Al_scaffold_0004_265.faa	0	1	0	0	0	0	
Al_scaffold_0004_2753.faa	0	1	0	0	0	0	
Al_scaffold_0004_2806.faa	0	1	0	0	0	0	
Al_scaffold_0004_2819.faa	0	1	0	0	0	0	
Al_scaffold_0004_2833.faa	0	1	0	0	0	0	
Al_scaffold_0004_2867.faa	0	1	0	0	0	0	
Al_scaffold_0004_2890.faa	0	1	0	0	0	0	
Al_scaffold_0004_2943.faa	0	1	0	0	0	0	
Al_scaffold_0004_295.faa	0	1	0	0	0	0	
Al_scaffold_0004_2994.faa	0	1	0	0	0	0	
Al_scaffold_0004_306.faa	0	1	0	0	0	0	
Al_scaffold_0004_3060.faa	0	1	0	0	0	0	
Al_scaffold_0004_3106.faa	0	1	0	0	0	0	
Al_scaffold_0004_3117.faa	0	1	0	0	0	0	
Al_scaffold_0004_313.faa	0	1	0	0	0	0	
Al_scaffold_0004_3145.faa	0	1	0	0	0	0	
Al_scaffold_0004_3170.faa	0	1	0	0	0	0	
Al_scaffold_0004_3263.faa	0	1	0	0	0	0	
Al_scaffold_0004_3328.faa	0	1	0	0	0	0	
Al_scaffold_0004_333.faa	0	1	0	0	0	0	
Al_scaffold_0004_3337.faa	0	1	0	0	0	0	
Al_scaffold_0004_3369.faa	0	1	0	0	0	0	
Al_scaffold_0004_338.faa	0	1	0	0	0	0	
Al_scaffold_0004_339.faa	0	1	0	0	0	0	
Al_scaffold_0004_3424.faa	0	1	0	0	0	0	
Al_scaffold_0004_343.faa	0	1	0	0	0	0	
Al_scaffold_0004_356.faa	0	1	0	0	0	0	
Al_scaffold_0004_365.faa	0	1	0	0	0	0	
Al_scaffold_0004_371.faa	0	1	0	0	0	0	
Al_scaffold_0004_372.faa	0	1	0	0	0	0	
Al_scaffold_0004_381.faa	0	1	0	0	0	0	
Al_scaffold_0004_384.faa	0	1	0	0	0	0	
Al_scaffold_0004_394.faa	0	1	0	0	0	0	
Al_scaffold_0004_395.faa	0	1	0	0	0	0	
Al_scaffold_0004_396.faa	0	1	0	0	0	0	
Al_scaffold_0004_397.faa	0	1	0	0	0	0	
Al_scaffold_0004_421.faa	0	1	0	0	0	0	
Al_scaffold_0004_430.faa	0	1	0	0	0	0	
Al_scaffold_0004_432.faa	0	1	0	0	0	0	
Al_scaffold_0004_439.faa	0	1	0	0	0	0	
Al_scaffold_0004_452.faa	0	1	0	0	0	0	
Al_scaffold_0004_458.faa	0	1	0	0	0	0	
Al_scaffold_0004_465.faa	0	1	0	0	0	0	
Al_scaffold_0004_473.faa	0	1	0	0	0	0	
Al_scaffold_0004_482.faa	0	1	0	0	0	0	
Al_scaffold_0004_483.faa	0	1	0	0	0	0	
Al_scaffold_0004_499.faa	0	1	0	0	0	0	
Al_scaffold_0004_500.faa	0	1	0	0	0	0	
Al_scaffold_0004_520.faa	0	1	0	0	0	0	
Al_scaffold_0004_521.faa	0	1	0	0	0	0	
Al_scaffold_0004_525.faa	0	1	0	0	0	0	
Al_scaffold_0004_529.faa	0	1	0	0	0	0	
Al_scaffold_0004_536.faa	0	1	0	0	0	0	
Al_scaffold_0004_569.faa	0	1	0	0	0	0	
Al_scaffold_0004_591.faa	0	1	0	0	0	0	
Al_scaffold_0004_610.faa	0	1	0	0	0	0	
Al_scaffold_0004_611.faa	0	1	0	0	0	0	
Al_scaffold_0004_638.faa	0	1	0	0	0	0	
Al_scaffold_0004_652.faa	0	1	0	0	0	0	
Al_scaffold_0004_666.faa	0	1	0	0	0	0	
Al_scaffold_0004_685.faa	0	1	0	0	0	0	
Al_scaffold_0004_698.faa	0	1	0	0	0	0	
Al_scaffold_0004_701.faa	0	1	0	0	0	0	
Al_scaffold_0004_726.faa	0	1	0	0	0	0	
Al_scaffold_0004_744.faa	0	1	0	0	0	0	
Al_scaffold_0004_745.faa	0	1	0	0	0	0	
Al_scaffold_0004_747.faa	0	1	0	0	0	0	
Al_scaffold_0004_753.faa	0	1	0	0	0	0	
Al_scaffold_0004_764.faa	0	1	0	0	0	0	
Al_scaffold_0004_768.faa	0	1	0	0	0	0	
Al_scaffold_0004_788.faa	0	1	0	0	0	0	
Al_scaffold_0004_815.faa	0	1	0	0	0	0	
Al_scaffold_0004_827.faa	0	1	0	0	0	0	
Al_scaffold_0004_837.faa	0	1	0	0	0	0	
Al_scaffold_0004_838.faa	0	1	0	0	0	0	
Al_scaffold_0004_857.faa	0	1	0	0	0	0	
Al_scaffold_0004_862.faa	0	1	0	0	0	0	
Al_scaffold_0004_868.faa	0	1	0	0	0	0	
Al_scaffold_0004_869.faa	0	1	0	0	0	0	
Al_scaffold_0004_874.faa	0	1	0	0	0	0	
Al_scaffold_0004_881.faa	0	1	0	0	0	0	
Al_scaffold_0004_894.faa	0	1	0	0	0	0	
Al_scaffold_0004_895.faa	0	1	0	0	0	0	
Al_scaffold_0004_896.faa	0	1	0	0	0	0	
Al_scaffold_0004_898.faa	0	1	0	0	0	0	
Al_scaffold_0004_900.faa	0	1	0	0	0	0	
Al_scaffold_0004_904.faa	0	1	0	0	0	0	
Al_scaffold_0004_913.faa	0	1	0	0	0	0	
Al_scaffold_0004_919.faa	0	1	0	0	0	0	
Al_scaffold_0004_931.faa	0	1	0	0	0	0	
Al_scaffold_0004_951.faa	0	1	0	0	0	0	
Al_scaffold_0004_967.faa	0	1	0	0	0	0	
Al_scaffold_0004_980.faa	0	1	0	0	0	0	
Al_scaffold_0004_984.faa	0	1	0	0	0	0	
Al_scaffold_0004_985.faa	0	1	0	0	0	0	
Al_scaffold_0004_986.faa	0	1	0	0	0	0	
Al_scaffold_0004_996.faa	0	1	0	0	0	0	
Al_scaffold_0005_1000.faa	0	1	0	0	0	0	
Al_scaffold_0005_1003.faa	0	1	0	0	0	0	
Al_scaffold_0005_1009.faa	0	1	0	0	0	0	
Al_scaffold_0005_1020.faa	0	1	0	0	0	0	
Al_scaffold_0005_1041.faa	0	1	0	0	0	0	
Al_scaffold_0005_1056.faa	0	1	0	0	0	0	
Al_scaffold_0005_1057.faa	0	1	0	0	0	0	
Al_scaffold_0005_1073.faa	0	1	0	0	0	0	
Al_scaffold_0005_1080.faa	0	1	0	0	0	0	
Al_scaffold_0005_1081.faa	0	1	0	0	0	0	
Al_scaffold_0005_1083.faa	0	1	0	0	0	0	
Al_scaffold_0005_1084.faa	0	1	0	0	0	0	
Al_scaffold_0005_1085.faa	0	1	0	0	0	0	
Al_scaffold_0005_1089.faa	0	1	0	0	0	0	
Al_scaffold_0005_1099.faa	0	1	0	0	0	0	
Al_scaffold_0005_1101.faa	0	1	0	0	0	0	
Al_scaffold_0005_1114.faa	0	1	0	0	0	0	
Al_scaffold_0005_1117.faa	0	1	0	0	0	0	
Al_scaffold_0005_1128.faa	0	1	0	0	0	0	
Al_scaffold_0005_1131.faa	0	1	0	0	0	0	
Al_scaffold_0005_1176.faa	0	1	0	0	0	0	
Al_scaffold_0005_1178.faa	0	1	0	0	0	0	
Al_scaffold_0005_1179.faa	0	1	0	0	0	0	
Al_scaffold_0005_1180.faa	0	1	0	0	0	0	
Al_scaffold_0005_1181.faa	0	1	0	0	0	0	
Al_scaffold_0005_1186.faa	0	1	0	0	0	0	
Al_scaffold_0005_1201.faa	0	1	0	0	0	0	
Al_scaffold_0005_1213.faa	0	1	0	0	0	0	
Al_scaffold_0005_122.faa	0	1	0	0	0	0	
Al_scaffold_0005_1226.faa	0	1	0	0	0	0	
Al_scaffold_0005_1227.faa	0	1	0	0	0	0	
Al_scaffold_0005_124.faa	0	1	0	0	0	0	
Al_scaffold_0005_1257.faa	0	1	0	0	0	0	
Al_scaffold_0005_1265.faa	0	1	0	0	0	0	
Al_scaffold_0005_1301.faa	0	1	0	0	0	0	
Al_scaffold_0005_1317.faa	0	1	0	0	0	0	
Al_scaffold_0005_1324.faa	0	1	0	0	0	0	
Al_scaffold_0005_1334.faa	0	1	0	0	0	0	
Al_scaffold_0005_1346.faa	0	1	0	0	0	0	
Al_scaffold_0005_1355.faa	0	1	0	0	0	0	
Al_scaffold_0005_1385.faa	0	1	0	0	0	0	
Al_scaffold_0005_1386.faa	0	1	0	0	0	0	
Al_scaffold_0005_1393.faa	0	1	0	0	0	0	
Al_scaffold_0005_1397.faa	0	1	0	0	0	0	
Al_scaffold_0005_1413.faa	0	1	0	0	0	0	
Al_scaffold_0005_1425.faa	0	1	0	0	0	0	
Al_scaffold_0005_1429.faa	0	1	0	0	0	0	
Al_scaffold_0005_1443.faa	0	1	0	0	0	0	
Al_scaffold_0005_1451.faa	0	1	0	0	0	0	
Al_scaffold_0005_1454.faa	0	1	0	0	0	0	
Al_scaffold_0005_1473.faa	0	1	0	0	0	0	
Al_scaffold_0005_148.faa	0	1	0	0	0	0	
Al_scaffold_0005_1498.faa	0	1	0	0	0	0	
Al_scaffold_0005_1500.faa	0	1	0	0	0	0	
Al_scaffold_0005_1503.faa	0	1	0	0	0	0	
Al_scaffold_0005_151.faa	0	1	0	0	0	0	
Al_scaffold_0005_1531.faa	0	1	0	0	0	0	
Al_scaffold_0005_1543.faa	0	1	0	0	0	0	
Al_scaffold_0005_1570.faa	0	1	0	0	0	0	
Al_scaffold_0005_1603.faa	0	1	0	0	0	0	
Al_scaffold_0005_1605.faa	0	1	0	0	0	0	
Al_scaffold_0005_162.faa	0	1	0	0	0	0	
Al_scaffold_0005_1635.faa	0	1	0	0	0	0	
Al_scaffold_0005_1708.faa	0	1	0	0	0	0	
Al_scaffold_0005_1728.faa	0	1	0	0	0	0	
Al_scaffold_0005_1730.faa	0	1	0	0	0	0	
Al_scaffold_0005_1791.faa	0	1	0	0	0	0	
Al_scaffold_0005_1798.faa	0	1	0	0	0	0	
Al_scaffold_0005_1806.faa	0	1	0	0	0	0	
Al_scaffold_0005_1816.faa	0	1	0	0	0	0	
Al_scaffold_0005_1819.faa	0	1	0	0	0	0	
Al_scaffold_0005_1821.faa	0	1	0	0	0	0	
Al_scaffold_0005_1829.faa	0	1	0	0	0	0	
Al_scaffold_0005_184.faa	0	1	0	0	0	0	
Al_scaffold_0005_1846.faa	0	1	0	0	0	0	
Al_scaffold_0005_1852.faa	0	1	0	0	0	0	
Al_scaffold_0005_1853.faa	0	1	0	0	0	0	
Al_scaffold_0005_1855.faa	0	1	0	0	0	0	
Al_scaffold_0005_1886.faa	0	1	0	0	0	0	
Al_scaffold_0005_189.faa	0	1	0	0	0	0	
Al_scaffold_0005_1909.faa	0	1	0	0	0	0	
Al_scaffold_0005_1923.faa	0	1	0	0	0	0	
Al_scaffold_0005_193.faa	0	1	0	0	0	0	
Al_scaffold_0005_194.faa	0	1	0	0	0	0	
Al_scaffold_0005_195.faa	0	1	0	0	0	0	
Al_scaffold_0005_198.faa	0	1	0	0	0	0	
Al_scaffold_0005_199.faa	0	1	0	0	0	0	
Al_scaffold_0005_204.faa	0	1	0	0	0	0	
Al_scaffold_0005_206.faa	0	1	0	0	0	0	
Al_scaffold_0005_207.faa	0	1	0	0	0	0	
Al_scaffold_0005_2102.faa	0	1	0	0	0	0	
Al_scaffold_0005_211.faa	0	1	0	0	0	0	
Al_scaffold_0005_2122.faa	0	1	0	0	0	0	
Al_scaffold_0005_214.faa	0	1	0	0	0	0	
Al_scaffold_0005_2157.faa	0	1	0	0	0	0	
Al_scaffold_0005_220.faa	0	1	0	0	0	0	
Al_scaffold_0005_231.faa	0	1	0	0	0	0	
Al_scaffold_0005_233.faa	0	1	0	0	0	0	
Al_scaffold_0005_240.faa	0	1	0	0	0	0	
Al_scaffold_0005_242.faa	0	1	0	0	0	0	
Al_scaffold_0005_2573.faa	0	1	0	0	0	0	
Al_scaffold_0005_263.faa	0	1	0	0	0	0	
Al_scaffold_0005_2635.faa	0	1	0	0	0	0	
Al_scaffold_0005_2636.faa	0	1	0	0	0	0	
Al_scaffold_0005_2637.faa	0	1	0	0	0	0	
Al_scaffold_0005_2653.faa	0	1	0	0	0	0	
Al_scaffold_0005_2657.faa	0	1	0	0	0	0	
Al_scaffold_0005_2716.faa	0	1	0	0	0	0	
Al_scaffold_0005_2718.faa	0	1	0	0	0	0	
Al_scaffold_0005_2736.faa	0	1	0	0	0	0	
Al_scaffold_0005_2747.faa	0	1	0	0	0	0	
Al_scaffold_0005_2759.faa	0	1	0	0	0	0	
Al_scaffold_0005_2811.faa	0	1	0	0	0	0	
Al_scaffold_0005_2820.faa	0	1	0	0	0	0	
Al_scaffold_0005_2828.faa	0	1	0	0	0	0	
Al_scaffold_0005_2886.faa	0	1	0	0	0	0	
Al_scaffold_0005_2902.faa	0	1	0	0	0	0	
Al_scaffold_0005_2928.faa	0	1	0	0	0	0	
Al_scaffold_0005_2931.faa	0	1	0	0	0	0	
Al_scaffold_0005_295.faa	0	1	0	0	0	0	
Al_scaffold_0005_2960.faa	0	1	0	0	0	0	
Al_scaffold_0005_2961.faa	0	1	0	0	0	0	
Al_scaffold_0005_2969.faa	0	1	0	0	0	0	
Al_scaffold_0005_3057.faa	0	1	0	0	0	0	
Al_scaffold_0005_3095.faa	0	1	0	0	0	0	
Al_scaffold_0005_3110.faa	0	1	0	0	0	0	
Al_scaffold_0005_3117.faa	0	1	0	0	0	0	
Al_scaffold_0005_3153.faa	0	1	0	0	0	0	
Al_scaffold_0005_341.faa	0	1	0	0	0	0	
Al_scaffold_0005_359.faa	0	1	0	0	0	0	
Al_scaffold_0005_365.faa	0	1	0	0	0	0	
Al_scaffold_0005_435.faa	0	1	0	0	0	0	
Al_scaffold_0005_457.faa	0	1	0	0	0	0	
Al_scaffold_0005_466.faa	0	1	0	0	0	0	
Al_scaffold_0005_473.faa	0	1	0	0	0	0	
Al_scaffold_0005_474.faa	0	1	0	0	0	0	
Al_scaffold_0005_482.faa	0	1	0	0	0	0	
Al_scaffold_0005_490.faa	0	1	0	0	0	0	
Al_scaffold_0005_504.faa	0	1	0	0	0	0	
Al_scaffold_0005_537.faa	0	1	0	0	0	0	
Al_scaffold_0005_55.faa	0	1	0	0	0	0	
Al_scaffold_0005_566.faa	0	1	0	0	0	0	
Al_scaffold_0005_569.faa	0	1	0	0	0	0	
Al_scaffold_0005_570.faa	0	1	0	0	0	0	
Al_scaffold_0005_59.faa	0	1	0	0	0	0	
Al_scaffold_0005_595.faa	0	1	0	0	0	0	
Al_scaffold_0005_60.faa	0	1	0	0	0	0	
Al_scaffold_0005_663.faa	0	1	0	0	0	0	
Al_scaffold_0005_664.faa	0	1	0	0	0	0	
Al_scaffold_0005_671.faa	0	1	0	0	0	0	
Al_scaffold_0005_701.faa	0	1	0	0	0	0	
Al_scaffold_0005_709.faa	0	1	0	0	0	0	
Al_scaffold_0005_710.faa	0	1	0	0	0	0	
Al_scaffold_0005_714.faa	0	1	0	0	0	0	
Al_scaffold_0005_723.faa	0	1	0	0	0	0	
Al_scaffold_0005_747.faa	0	1	0	0	0	0	
Al_scaffold_0005_750.faa	0	1	0	0	0	0	
Al_scaffold_0005_756.faa	0	1	0	0	0	0	
Al_scaffold_0005_768.faa	0	1	0	0	0	0	
Al_scaffold_0005_772.faa	0	1	0	0	0	0	
Al_scaffold_0005_777.faa	0	1	0	0	0	0	
Al_scaffold_0005_781.faa	0	1	0	0	0	0	
Al_scaffold_0005_784.faa	0	1	0	0	0	0	
Al_scaffold_0005_793.faa	0	1	0	0	0	0	
Al_scaffold_0005_794.faa	0	1	0	0	0	0	
Al_scaffold_0005_824.faa	0	1	0	0	0	0	
Al_scaffold_0005_83.faa	0	1	0	0	0	0	
Al_scaffold_0005_839.faa	0	1	0	0	0	0	
Al_scaffold_0005_845.faa	0	1	0	0	0	0	
Al_scaffold_0005_857.faa	0	1	0	0	0	0	
Al_scaffold_0005_868.faa	0	1	0	0	0	0	
Al_scaffold_0005_870.faa	0	1	0	0	0	0	
Al_scaffold_0005_875.faa	0	1	0	0	0	0	
Al_scaffold_0005_884.faa	0	1	0	0	0	0	
Al_scaffold_0005_889.faa	0	1	0	0	0	0	
Al_scaffold_0005_892.faa	0	1	0	0	0	0	
Al_scaffold_0005_900.faa	0	1	0	0	0	0	
Al_scaffold_0005_901.faa	0	1	0	0	0	0	
Al_scaffold_0005_903.faa	0	1	0	0	0	0	
Al_scaffold_0005_907.faa	0	1	0	0	0	0	
Al_scaffold_0005_913.faa	0	1	0	0	0	0	
Al_scaffold_0005_922.faa	0	1	0	0	0	0	
Al_scaffold_0005_927.faa	0	1	0	0	0	0	
Al_scaffold_0005_928.faa	0	1	0	0	0	0	
Al_scaffold_0005_931.faa	0	1	0	0	0	0	
Al_scaffold_0005_955.faa	0	1	0	0	0	0	
Al_scaffold_0005_961.faa	0	1	0	0	0	0	
Al_scaffold_0005_977.faa	0	1	0	0	0	0	
Al_scaffold_0005_979.faa	0	1	0	0	0	0	
Al_scaffold_0005_986.faa	0	1	0	0	0	0	
Al_scaffold_0005_992.faa	0	1	0	0	0	0	
Al_scaffold_0006_1019.faa	0	1	0	0	0	0	
Al_scaffold_0006_1078.faa	0	1	0	0	0	0	
Al_scaffold_0006_117.faa	0	1	0	0	0	0	
Al_scaffold_0006_1189.faa	0	1	0	0	0	0	
Al_scaffold_0006_1198.faa	0	1	0	0	0	0	
Al_scaffold_0006_1293.faa	0	1	0	0	0	0	
Al_scaffold_0006_1377.faa	0	1	0	0	0	0	
Al_scaffold_0006_162.faa	0	1	0	0	0	0	
Al_scaffold_0006_1681.faa	0	1	0	0	0	0	
Al_scaffold_0006_1686.faa	0	1	0	0	0	0	
Al_scaffold_0006_1709.faa	0	1	0	0	0	0	
Al_scaffold_0006_1714.faa	0	1	0	0	0	0	
Al_scaffold_0006_1742.faa	0	1	0	0	0	0	
Al_scaffold_0006_1752.faa	0	1	0	0	0	0	
Al_scaffold_0006_1776.faa	0	1	0	0	0	0	
Al_scaffold_0006_1797.faa	0	1	0	0	0	0	
Al_scaffold_0006_1826.faa	0	1	0	0	0	0	
Al_scaffold_0006_1840.faa	0	1	0	0	0	0	
Al_scaffold_0006_2013.faa	0	1	0	0	0	0	
Al_scaffold_0006_2045.faa	0	1	0	0	0	0	
Al_scaffold_0006_210.faa	0	1	0	0	0	0	
Al_scaffold_0006_2145.faa	0	1	0	0	0	0	
Al_scaffold_0006_2146.faa	0	1	0	0	0	0	
Al_scaffold_0006_2148.faa	0	1	0	0	0	0	
Al_scaffold_0006_2200.faa	0	1	0	0	0	0	
Al_scaffold_0006_2283.faa	0	1	0	0	0	0	
Al_scaffold_0006_2287.faa	0	1	0	0	0	0	
Al_scaffold_0006_2288.faa	0	1	0	0	0	0	
Al_scaffold_0006_2333.faa	0	1	0	0	0	0	
Al_scaffold_0006_2362.faa	0	1	0	0	0	0	
Al_scaffold_0006_2380.faa	0	1	0	0	0	0	
Al_scaffold_0006_2393.faa	0	1	0	0	0	0	
Al_scaffold_0006_2428.faa	0	1	0	0	0	0	
Al_scaffold_0006_2434.faa	0	1	0	0	0	0	
Al_scaffold_0006_2446.faa	0	1	0	0	0	0	
Al_scaffold_0006_2474.faa	0	1	0	0	0	0	
Al_scaffold_0006_2484.faa	0	1	0	0	0	0	
